Filename,Location,datetime,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class,dataset_id
BIR_UNH_VF_2023-02-03- 10.00-2-64.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-63.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-62.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-61.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-60.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-6.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-59.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-58.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-57.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-56.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-55.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-54.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-53.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-52.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-51.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-50.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-5.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-49.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-48.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-47.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-46.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-45.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-44.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-43.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-42.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-41.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-40.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-4.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-39.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-38.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-37.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-36.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-35.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-34.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-33.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-32.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-31.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-30.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-3.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-29.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-28.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-27.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-26.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-25.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-24.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-23.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-22.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-21.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-20.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-2.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-19.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-18.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-17.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-16.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-15.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-14.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-13.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-12.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-11.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-10.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-2-1.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-9.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-8.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-7.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-61.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-60.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-6.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-59.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-58.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-57.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-56.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-55.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-54.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-53.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-52.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-51.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-50.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-5.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-49.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-48.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-47.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-46.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-45.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-44.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-43.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-42.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-41.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-40.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-4.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-39.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-38.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-37.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-36.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-35.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-34.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-33.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-32.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-31.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-30.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-3.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-29.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-28.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-27.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-26.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-25.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-24.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-23.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-22.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-21.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-20.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-2.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-19.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-18.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-17.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-16.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-15.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-14.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-13.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-12.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-11.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-10.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
BIR_UNH_VF_2023-02-03- 10.00-1-1.jpg,"Biratnagar, Nepal",2023-02-03 10:00:00,163.0,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy,1
1316.jpg,Banani,2022-05-02 13:00:00,,124.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1317.jpg,Banani,2022-05-02 13:00:00,,124.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1318.jpg,Banani,2022-05-02 13:00:00,,124.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1319.jpg,Banani,2022-05-02 13:00:00,,108.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1807.jpg,Banani,2022-09-22 15:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1808.jpg,Banani,2022-09-22 15:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1809.jpg,Banani,2022-09-22 15:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1810.jpg,Banani,2022-09-22 15:00:00,,120.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1811.jpg,Banani,2022-09-22 15:00:00,,120.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
1285.jpg,Banani,2022-04-28 15:00:00,,164.0,,,,,,d_Unhealthy,2
1286.jpg,Banani,2022-04-28 15:00:00,,166.0,,,,,,d_Unhealthy,2
1508.jpg,Banani,2022-09-01 16:00:00,,72.0,,,,,,b_Moderate,2
1509.jpg,Banani,2022-09-01 16:00:00,,72.0,,,,,,b_Moderate,2
1510.jpg,Banani,2022-09-01 16:00:00,,74.0,,,,,,b_Moderate,2
1864.jpg,Banani,2022-09-28 13:00:00,,156.0,,,,,,d_Unhealthy,2
885.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
886.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
887.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
888.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
889.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
890.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
891.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
892.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
893.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
894.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
895.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
896.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
897.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
898.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
899.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
900.jpg,Baridhara J-Block,2021-01-01 14:00:00,,164.0,,,,,,d_Unhealthy,2
20.JPG,Nakhalpara,2020-01-07 17:00:00,,65.0,,,,,,b_Moderate,2
150.jpg,Romna,2020-02-10 12:00:00,,108.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
BIR_UFSG_2023-02-14- 14.30-1.jpg,"Biratnagar, Nepal",2023-02-14 14:30:00,101.0,33.18,48.66,68.31,0.25,3.25,0.67,c_Unhealthy_for_Sensitive_Groups,1
BIR_UFSG_2023-02-14- 14.30-10.jpg,"Biratnagar, Nepal",2023-02-14 14:30:00,101.0,33.18,48.66,68.31,0.25,3.25,0.67,c_Unhealthy_for_Sensitive_Groups,1
BIR_UFSG_2023-02-14- 14.30-11.jpg,"Biratnagar, Nepal",2023-02-14 14:30:00,101.0,33.18,48.66,68.31,0.25,3.25,0.67,c_Unhealthy_for_Sensitive_Groups,1
BIR_UFSG_2023-02-14- 14.30-12.jpg,"Biratnagar, Nepal",2023-02-14 14:30:00,101.0,33.18,48.66,68.31,0.25,3.25,0.67,c_Unhealthy_for_Sensitive_Groups,1
BIR_UFSG_2023-02-14- 14.30-13.jpg,"Biratnagar, Nepal",2023-02-14 14:30:00,101.0,33.18,48.66,68.31,0.25,3.25,0.67,c_Unhealthy_for_Sensitive_Groups,1
